elapsed,mq2,mq135,mq4,humidity,tempC,food_type,label
02:59:27,400,341,525,100.00,28.20,Nasi Goreng,fresh
02:59:57,351,343,526,100.00,28.20,Nasi Goreng,fresh
03:00:27,399,343,523,100.00,28.30,Nasi Goreng,fresh
03:00:57,398,338,511,100.00,28.30,Nasi Goreng,fresh
03:01:27,385,341,511,100.00,28.30,Nasi Goreng,fresh
03:01:57,395,337,525,100.00,28.30,Nasi Goreng,fresh
03:02:27,390,336,511,100.00,28.40,Nasi Goreng,fresh
03:02:57,394,336,511,100.00,28.40,Nasi Goreng,fresh
03:03:27,395,338,511,100.00,28.40,Nasi Goreng,fresh
03:03:57,388,336,522,100.00,28.40,Nasi Goreng,fresh
03:04:27,387,339,509,100.00,28.40,Nasi Goreng,fresh
03:04:57,391,341,511,100.00,28.50,Nasi Goreng,fresh
03:05:27,387,337,511,100.00,28.50,Nasi Goreng,fresh
03:05:57,393,329,511,100.00,28.50,Nasi Goreng,fresh
03:06:27,394,337,506,100.00,28.50,Nasi Goreng,fresh
03:06:57,391,337,511,100.00,28.50,Nasi Goreng,fresh
03:07:27,386,336,507,100.00,28.50,Nasi Goreng,fresh
03:07:57,386,336,503,100.00,28.50,Nasi Goreng,fresh
03:08:27,385,335,506,100.00,28.60,Nasi Goreng,fresh
03:08:57,384,327,511,100.00,28.60,Nasi Goreng,fresh
03:09:27,386,342,507,100.00,28.60,Nasi Goreng,fresh
03:09:57,385,336,511,100.00,28.60,Nasi Goreng,fresh
03:10:27,393,337,511,100.00,28.60,Nasi Goreng,fresh
03:10:57,386,340,511,100.00,28.60,Nasi Goreng,fresh
03:11:27,397,341,511,100.00,28.60,Nasi Goreng,fresh
03:11:57,397,343,524,100.00,28.70,Nasi Goreng,fresh
03:12:27,397,343,522,100.00,28.70,Nasi Goreng,fresh
03:12:57,399,345,524,100.00,28.70,Nasi Goreng,fresh
03:13:27,400,343,523,100.00,28.70,Nasi Goreng,fresh
03:13:57,397,343,496,100.00,28.70,Nasi Goreng,fresh
03:14:27,363,343,530,100.00,28.70,Nasi Goreng,fresh
03:14:57,400,342,511,100.00,28.80,Nasi Goreng,fresh
03:15:27,398,347,528,100.00,28.80,Nasi Goreng,fresh
03:15:57,397,341,528,100.00,28.70,Nasi Goreng,fresh
03:16:27,390,340,511,100.00,28.80,Nasi Goreng,fresh
03:16:57,398,341,511,100.00,28.80,Nasi Goreng,fresh
03:17:27,390,336,511,100.00,28.80,Nasi Goreng,fresh
03:17:57,394,336,509,100.00,28.80,Nasi Goreng,fresh
03:18:27,388,336,511,100.00,28.80,Nasi Goreng,fresh
03:18:57,395,339,511,100.00,28.80,Nasi Goreng,fresh
03:19:27,391,336,511,100.00,28.80,Nasi Goreng,fresh
03:19:57,398,337,511,100.00,28.80,Nasi Goreng,fresh
03:20:27,389,337,511,100.00,28.90,Nasi Goreng,fresh
03:20:57,394,334,511,100.00,28.90,Nasi Goreng,fresh
03:21:27,398,317,511,100.00,28.90,Nasi Goreng,fresh
03:21:57,391,334,511,100.00,28.90,Nasi Goreng,fresh
03:22:27,390,341,511,100.00,28.90,Nasi Goreng,fresh
03:22:57,391,337,508,100.00,28.90,Nasi Goreng,fresh
03:23:27,394,337,511,100.00,28.90,Nasi Goreng,fresh
03:23:57,397,327,525,100.00,28.90,Nasi Goreng,fresh
03:24:27,396,341,523,100.00,28.90,Nasi Goreng,fresh
03:24:57,396,340,511,100.00,28.90,Nasi Goreng,fresh
03:25:27,399,340,511,100.00,28.90,Nasi Goreng,fresh
03:25:57,400,339,537,100.00,28.90,Nasi Goreng,fresh
03:26:27,389,338,525,100.00,29.00,Nasi Goreng,fresh
03:26:57,394,336,511,100.00,28.90,Nasi Goreng,fresh
03:27:27,384,336,511,100.00,29.00,Nasi Goreng,fresh
03:27:57,386,329,507,100.00,29.00,Nasi Goreng,fresh
03:28:27,388,333,508,100.00,29.00,Nasi Goreng,fresh
03:28:57,386,332,509,100.00,29.00,Nasi Goreng,fresh
03:29:27,395,343,503,100.00,29.00,Nasi Goreng,fresh
03:29:57,384,333,505,100.00,29.00,Nasi Goreng,fresh
03:30:27,386,321,505,100.00,29.00,Nasi Goreng,fresh
03:30:57,384,342,499,100.00,29.00,Nasi Goreng,fresh
03:31:27,387,336,509,100.00,29.00,Nasi Goreng,fresh
03:31:57,384,329,507,100.00,29.00,Nasi Goreng,fresh
03:32:27,383,327,501,100.00,29.00,Nasi Goreng,fresh
03:32:57,397,334,511,100.00,29.00,Nasi Goreng,fresh
03:33:27,382,336,510,100.00,29.00,Nasi Goreng,fresh
03:33:57,393,336,511,100.00,29.00,Nasi Goreng,fresh
03:34:27,387,334,507,100.00,29.10,Nasi Goreng,fresh
03:34:57,383,336,510,100.00,29.10,Nasi Goreng,fresh
03:35:27,383,332,505,100.00,29.10,Nasi Goreng,fresh
03:35:57,386,335,507,100.00,29.10,Nasi Goreng,fresh
03:36:27,383,336,511,100.00,29.10,Nasi Goreng,fresh
03:36:57,379,331,501,100.00,29.10,Nasi Goreng,fresh
03:37:27,389,333,508,100.00,29.10,Nasi Goreng,fresh
03:37:57,395,336,503,100.00,29.10,Nasi Goreng,fresh
03:38:27,390,336,511,100.00,29.10,Nasi Goreng,fresh
03:38:57,387,334,505,100.00,29.10,Nasi Goreng,fresh
03:39:27,391,340,511,100.00,29.10,Nasi Goreng,fresh
03:39:57,395,333,511,100.00,29.10,Nasi Goreng,fresh
03:40:27,395,336,511,100.00,29.10,Nasi Goreng,fresh
03:40:57,387,336,510,100.00,29.10,Nasi Goreng,fresh
03:41:27,389,334,507,100.00,29.20,Nasi Goreng,fresh
03:41:57,387,336,510,100.00,29.10,Nasi Goreng,fresh
03:42:27,389,335,507,100.00,29.20,Nasi Goreng,fresh
03:42:57,387,331,509,100.00,29.20,Nasi Goreng,fresh
03:43:27,390,336,511,100.00,29.20,Nasi Goreng,fresh
03:43:57,389,326,497,100.00,29.20,Nasi Goreng,fresh
03:44:27,415,335,511,100.00,29.20,Nasi Goreng,fresh
03:44:57,387,335,510,100.00,29.20,Nasi Goreng,fresh
03:45:27,389,331,507,100.00,29.20,Nasi Goreng,fresh
03:45:57,387,330,529,100.00,29.20,Nasi Goreng,fresh
03:46:27,389,332,505,100.00,29.20,Nasi Goreng,fresh
03:46:57,378,321,498,100.00,29.20,Nasi Goreng,fresh
03:47:27,373,322,496,100.00,29.20,Nasi Goreng,fresh
03:47:57,378,311,497,100.00,29.20,Nasi Goreng,fresh
03:48:27,375,319,496,100.00,29.20,Nasi Goreng,fresh
03:48:57,371,309,496,100.00,29.20,Nasi Goreng,fresh
03:49:27,374,328,498,100.00,29.20,Nasi Goreng,fresh
03:49:57,370,320,497,100.00,29.20,Nasi Goreng,fresh
03:50:27,374,320,495,100.00,29.20,Nasi Goreng,fresh
03:50:57,374,313,511,100.00,29.20,Nasi Goreng,fresh
03:51:27,375,320,489,100.00,29.20,Nasi Goreng,fresh
03:51:57,371,318,495,100.00,29.20,Nasi Goreng,fresh
03:52:27,389,320,496,100.00,29.20,Nasi Goreng,fresh
03:52:57,376,320,496,100.00,29.20,Nasi Goreng,fresh
03:53:27,375,332,502,100.00,29.20,Nasi Goreng,fresh
03:53:57,382,331,501,100.00,29.20,Nasi Goreng,fresh
